IngredientsId,Ingredients,ServingSize,Calories,TotalFat,SaturatedFat,Cholesterol,Sodium,Carbohydrate,Fiber,Sugars,Protein,Fat,Caffeine,Source,Date,IsAllergen,Food_allergen_ID,Food,Food_Class,Food_Type,Food_Group,Allergy_Type
1013234,Oat Biscuits,,,,,,,,,,,,,,,No,,,,,,
1013235,Unblanched Sliced Almonds,,,,,,,,,,,,,,,No,,,,,,
1013236,Vegetarian Sausage,,,,,,,,,,,,,,,No,,,,,,
1013237,Fresh Green Herbs,,,,,,,,,,,,,,,No,,,,,,
1013238,Seasoned Fish Coating,,,,,,,,,,,,,,,No,,,,,,
1013240,No-Sugar-Added Relish,,,,,,,,,,,,,,,No,,,,,,
1013241,Pan Drippings From Turkey,,,,,,,,,,,,,,,No,,,,,,
1013242,Italian Sauce,,,,,,,,,,,,,,,No,,,,,,
1013243,Tomato Basil Soup Mix,,,,,,,,,,,,,,,No,,,,,,
1013245,Boneless Pork Butt Shank Steaks,,,,,,,,,,,,,,,No,,,,,,
1013246,Mccormick Pure Vanilla Extract,,,,,,,,,,,,,,,No,,,,,,
1013247,Mccormick Cinnamon,,,,,,,,,,,,,,,No,,,,,,
1013249,No-Sugar-Added Hot Chocolate Mix,,,,,,,,,,,,,,,No,,,,,,
1013250,Chocolate With Fruit And Nuts,,,,,,,,,,,,,,,No,,,,,,
1013252,Skittles Candies,,,,,,,,,,,,,,,No,,,,,,
1013254,Moose Rump Roast,,,,,,,,,,,,,,,No,,,,,,
1013256,Vegetarian Hamburger Patties,,,,,,,,,,,,,,,No,,,,,,
1013257,Knudsen Sour Cream,,,,,,,,,,,,,,,No,,,,,,
1013258,Chocolate Biscuits,,,,,,,,,,,,,,,No,,,,,,
1013259,Lemon Jelly,,,,,,,,,,,,,,,No,,,,,,
1013260,Canned Strawberries In Syrup,,,,,,,,,,,,,,,No,,,,,,
1013262,Prepared Brown Mustard,,,,,,,,,,,,,,,No,,,,,,
1013263,Light Margarine Spread,,,,,,,,,,,,,,,No,,,,,,
1013264,Mixed Pepper,,,,,,,,,,,,,,,No,,,,,,
1013265,Green Beans With New Potatoes,,,,,,,,,,,,,,,No,,,,,,
1013267,Fat-Free Instant Vanilla Pudding Mix,,,,,,,,,,,,,,,No,,,,,,
1013269,Peasant Bread,,,,,,,,,,,,,,,No,,,,,,
1013270,Roasted Tomato And Garlic Pasta Sauce,,,,,,,,,,,,,,,No,,,,,,
1013271,Discos,,,,,,,,,,,,,,,No,,,,,,
1013272,Milnot Condensed Milk,,,,,,,,,,,,,,,No,,,,,,
1013273,Instant Cinnamon And Spice Oatmeal,,,,,,,,,,,,,,,No,,,,,,
1013274,Liquid Iced Tea Concentrate,,,,,,,,,,,,,,,No,,,,,,
1013275,Carb Clever Sliced Peaches,,,,,,,,,,,,,,,No,,,,,,
1013279,Fruit Cocktail-Juice,,,,,,,,,,,,,,,No,,,,,,
1013282,Cheemo Perogies,,,,,,,,,,,,,,,No,,,,,,
1013283,Fruit-Flavored Cream Cheese,,,,,,,,,,,,,,,No,,,,,,
1013284,White Fudge Covered Oreos,,,,,,,,,,,,,,,No,,,,,,
1013285,Semisweet Baking Chocolate Squares,,,,,,,,,,,,,,,No,,,,,,
1013286,Stewed Fruit,,,,,,,,,,,,,,,No,,,,,,
1013287,Cling Peach Halves,,,,,,,,,,,,,,,No,,,,,,
1013288,Cream Cheese With Garlic,,,,,,,,,,,,,,,No,,,,,,
1013289,Pina Colada Sorbet,,,,,,,,,,,,,,,No,,,,,,
1013290,Pineapple Jell-O,,,,,,,,,,,,,,,No,,,,,,
1013291,Garlic Parmesan Seasoning,,,,,,,,,,,,,,,No,,,,,,
1013292,Boca Meatless Ground Burger,,,,,,,,,,,,,,,No,,,,,,
1013293,Miniature Dark Chocolate Chips,,,,,,,,,,,,,,,No,,,,,,
1013294,Pumpkin Pie,,,,,,,,,,,,,,,No,,,,,,
1013295,Jell-O Pudding Mix,,,,,,,,,,,,,,,No,,,,,,
1013296,Pumpkin Soup,,,,,,,,,,,,,,,No,,,,,,
1013298,Gluten-Free Cornstarch,,,,,,,,,,,,,,,No,,,,,,
1013299,97% Lean Ground Beef,,,,,,,,,,,,,,,No,,,,,,
1013305,Side Pork,,,,,,,,,,,,,,,No,,,,,,
1013308,Ranch-Style Pinto Beans,,,,,,,,,,,,,,,No,,,,,,
1013309,Tomato & Onion Soup Mix,,,,,,,,,,,,,,,No,,,,,,
1013313,Ragu Chunky Tomato Onion & Garlic Sauce,,,,,,,,,,,,,,,No,,,,,,
1013314,Red Beans And Rice Mix,,,,,,,,,,,,,,,No,,,,,,
1013315,Sugar-Free Tomato Puree,,,,,,,,,,,,,,,No,,,,,,
1013316,Jello With Fruit,,,,,,,,,,,,,,,No,,,,,,
1013317,Green Decorating Icing,,,,,,,,,,,,,,,No,,,,,,
1013318,Tamale,,,,,,,,,,,,,,,No,,,,,,
1013319,Beef Taquitos,,,,,,,,,,,,,,,No,,,,,,
1013323,Campari Tomatoes,,,,,,,,,,,,,,,No,,,,,,
1013324,Jelly Crystals,,,,,,,,,,,,,,,No,,,,,,
1013325,Lemon And Herb Tartar Sauce,,,,,,,,,,,,,,,No,,,,,,
1013326,Veal Shoulder Chops,,,,,,,,,,,,,,,No,,,,,,
1013327,Rice Bran Powder,,,,,,,,,,,,,,,No,,,,,,
1013328,Morningstar Farms Grillers,,,,,,,,,,,,,,,No,,,,,,
1013330,Morningstar Farms Meal Starters Grillers Recipe Crumbles,,,,,,,,,,,,,,,No,,,,,,
1013331,Oatnut Bread,,,,,,,,,,,,,,,No,,,,,,
1013333,Progresso Recipe Starters Creamy Three Cheese Cooking Sauce,,,,,,,,,,,,,,,No,,,,,,
1013334,Progresso Italian Style Panko Crispy Bread Crumbs,,,,,,,,,,,,,,,No,,,,,,
1013335,92% Lean Ground Beef,,,,,,,,,,,,,,,No,,,,,,
1013337,Cooked Yellow Rice,,,,,,,,,,,,,,,No,,,,,,
1013338,Fat-Free Hot Dogs,,,,,,,,,,,,,,,No,,,,,,
1013339,Epicure Seasonings Summer Berry Fruit Dip Mix,,,,,,,,,,,,,,,No,,,,,,
1013340,Bread Improver,,,,,,,,,,,,,,,No,,,,,,
1013341,"Eggs, Confectioners Sugar, Lemon Juice",,,,,,,,,,,,,,,No,,,,,,
1013345,Diced Tomatoes With Chipotle Peppers,,,,,,,,,,,,,,,No,,,,,,
1013346,Fruit Puree,,,,,,,,,,,,,,,No,,,,,,
1013349,Chocolate Sour Cream Frosting,,,,,,,,,,,,,,,No,,,,,,
1013350,Sugar-Free Instant Pistachio Pudding,,,,,,,,,,,,,,,No,,,,,,
1013351,Prepared Instant Mashed Potatoes,,,,,,,,,,,,,,,No,,,,,,
1013352,Smoked Catfish,,,,,,,,,,,,,,,No,,,,,,
1013353,Kung Pao Sauce,,,,,,,,,,,,,,,No,,,,,,
1013354,Gummy Lifesavers Candy,,,,,,,,,,,,,,,No,,,,,,
1013355,Snack Mix,,,,,,,,,,,,,,,No,,,,,,
1013357,Low Carb Whole Wheat Bread,,,,,,,,,,,,,,,No,,,,,,
1013358,"Golden Syrup, Confectioners Sugar, Orange Juice",,,,,,,,,,,,,,,No,,,,,,
1013359,Polyunsaturated Margarine,,,,,,,,,,,,,,,No,,,,,,
1013360,Lime Pickle,,,,,,,,,,,,,,,No,,,,,,
1013361,Black Lentil Paste,,,,,,,,,,,,,,,No,,,,,,
1013362,Trefoil,,,,,,,,,,,,,,,No,,,,,,
1013363,Canistel,,,,,,,,,,,,,,,No,,,,,,
1013364,Roast Beef Hash,,,,,,,,,,,,,,,No,,,,,,
1013365,Extra Mature Cheddar Cheese,,,,,,,,,,,,,,,No,,,,,,
1013368,Wrap,,,,,,,,,,,,,,,No,,,,,,
1013370,Orgran No Egg,,,,,,,,,,,,,,,No,,,,,,
1013372,China Grass,,,,,,,,,,,,,,,No,,,,,,
1013373,Vochelle Cocoa Cooking Chocolate,,,,,,,,,,,,,,,No,,,,,,
1013374,Gianduja,,,,,,,,,,,,,,,No,,,,,,
1013380,Vanilla Rum Extract,,,,,,,,,,,,,,,No,,,,,,
1013382,6 Inch Fat-Free Whole Wheat Pita Bread,,,,,,,,,,,,,,,No,,,,,,
1013383,Matzoh Cracker,,,,,,,,,,,,,,,No,,,,,,
1013384,Fresh Lasagna Noodles,,,,,,,,,,,,,,,No,,,,,,
1013385,Vegan Mozzarella Cheese,,,,,,,,,,,,,,,No,,,,,,
1013386,Italian Sausage Spaghetti Sauce,,,,,,,,,,,,,,,No,,,,,,
1013387,Fat Free Tomato Basil Pasta Sauce,,,,,,,,,,,,,,,No,,,,,,
1013388,Basil Oil,,,,,,,,,,,,,,,No,,,,,,
1013389,Whole Wheat Cracker Crumbs,,,,,,,,,,,,,,,No,,,,,,
1013391,Boneless White Fish,,,,,,,,,,,,,,,No,,,,,,
1013392,Molokheya,,,,,,,,,,,,,,,No,,,,,,
1013393,Molukhia,,,,,,,,,,,,,,,No,,,,,,
1013394,Onion Skins,,,,,,,,,,,,,,,No,,,,,,
1013395,Arabic Seven Spice,,,,,,,,,,,,,,,No,,,,,,
1013396,Arabic Spices,,,,,,,,,,,,,,,No,,,,,,
1013397,Candy-Covered Almonds,,,,,,,,,,,,,,,No,,,,,,
1013398,Frozen Mini Meatballs,,,,,,,,,,,,,,,No,,,,,,
1013399,Kadaifi,,,,,,,,,,,,,,,No,,,,,,
1013400,Bean Stock,,,,,,,,,,,,,,,No,,,,,,
1013401,Gran Gala,,,,,,,,,,,,,,,No,,,,,,
1013402,El Torito Adobo Al Pastor Sauce,,,,,,,,,,,,,,,No,,,,,,
1013403,Wafer Cookies,,,,,,,,,,,,,,,No,,,,,,
1013404,"Buttermilk, Confectioners Sugar, Lemon, Juice And Zest Of",,,,,,,,,,,,,,,No,,,,,,
1013406,Palm Oil Shortening,,,,,,,,,,,,,,,No,,,,,,
1013407,Elderberries,100 g,,,,,,18.40 g,7.0 g,7.0 g,0.11 mg,0.50 g,0.64 g,,,No,,,,,,
1013408,Dried Elderberries,,,,,,,,,,,,,,,No,,,,,,
1013409,Elderflower Heads,,,,,,,,,,,,,,,No,,,,,,
1013410,Elderflower Cordial,,,,,,,,,,,,,,,No,,,,,,
1013411,Lemonade Tea Mix,,,,,,,,,,,,,,,No,,,,,,
1013413,Purple Grape Juice Concentrate,,,,,,,,,,,,,,,No,,,,,,
1013415,Coconut Cream Cheese Frosting,,,,,,,,,,,,,,,No,,,,,,
1013418,Ground Wild Boar,,,,,,,,,,,,,,,No,,,,,,
1013419,Sweet Bread Roll,,,,,,,,,,,,,,,No,,,,,,
1013421,Dried Broad Beans,,,,,,,,,,,,,,,No,,,,,,
1013422,Matzo Cake Flour,,,,,,,,,,,,,,,No,,,,,,
1013423,Dry Sauterne Wine,,,,,,,,,,,,,,,No,,,,,,
1013424,Tomato Bouillon,,,,,,,,,,,,,,,No,,,,,,
1013425,Lambs Lettuce,,,,,,,,,,,,,,,No,,,,,,
1013426,Elk Steaks,,,,,,,,,,,,,,,No,,,,,,
1013427,Elk Roast,,,,,,,,,,,,,,,No,,,,,,
1013428,Elk Meat,,,,,,,,,,,,,,,No,,,,,,
1013429,Venison Loin Steaks,,,,,,,,,,,,,,,No,,,,,,
1013430,Soup Bone With Meat,,,,,,,,,,,,,,,No,,,,,,
1013432,Jasmine Tea,,,,,,,,,,,,,,,No,,,,,,
1013433,Low-Fat Ham,,,,,,,,,,,,,,,No,,,,,,
1013435,"Midori Melon Liqueur, RoseS Lime Juice",,,,,,,,,,,,,,,No,,,,,,
1013436,"Low-Fat Plain Yogurt, Confectioners Sugar, Orange Juice",,,,,,,,,,,,,,,No,,,,,,
1013437,Fire Oil,,,,,,,,,,,,,,,No,,,,,,
1013438,Kool-Aid Lemon-Lime Powdered Drink Mix,,,,,,,,,,,,,,,No,,,,,,
1013444,Chicken-Apple Sausages,,,,,,,,,,,,,,,No,,,,,,
1013453,Cracklings,,,,,,,,,,,,,,,No,,,,,,
1013456,Yogurt Spread,,,,,,,,,,,,,,,No,,,,,,
1013459,Low-Sodium Crackers,,,,,,,,,,,,,,,No,,,,,,
1013461,Jasmine Oil,,,,,,,,,,,,,,,No,,,,,,
1013463,Chicken And Wild Rice Soup Mix,,,,,,,,,,,,,,,No,,,,,,
1013464,Chicken And Garlic Rice,,,,,,,,,,,,,,,No,,,,,,
1013465,Fat Free Monterey Jack Pepper Cheese,,,,,,,,,,,,,,,No,,,,,,
1013466,Black Beans With Lime Juice,,,,,,,,,,,,,,,No,,,,,,
1013467,Light Tortilla Chips,,,,,,,,,,,,,,,No,,,,,,
1013468,Dried Pequin Pepper,,,,,,,,,,,,,,,No,,,,,,
1013469,Reduced-Fat Tortillas,,,,,,,,,,,,,,,No,,,,,,
1013470,Ginseng Roots,,,,,,,,,,,,,,,No,,,,,,
1013473,Beef Suet,,,,,,,,,,,,,,,No,,,,,,
1013474,Fresh Sorrel Leaves,,,,,,,,,,,,,,,No,,,,,,
1013477,Low-Fat Double Cream,,,,,,,,,,,,,,,No,,,,,,
1013479,Veal Kidneys,,,,,,,,,,,,,,,No,,,,,,
1013480,Joint Of Beef,,,,,,,,,,,,,,,No,,,,,,
1013482,English Toffee,,,,,,,,,,,,,,,No,,,,,,
1013483,Earl Grey Teabags,,,,,,,,,,,,,,,No,,,,,,
1013484,English Toffee Syrup,,,,,,,,,,,,,,,No,,,,,,
1013485,Vanilla Coffee Syrup,,,,,,,,,,,,,,,No,,,,,,
1013487,Refrigerated Cooked Beef Roast With Au Jus Sauce,,,,,,,,,,,,,,,No,,,,,,
1013488,Nopalitos,,,,,,,,,,,,,,,No,,,,,,
1013489,Lemon Cucumber,,,,,,,,,,,,,,,No,,,,,,
1013490,Vanilla Ensure,,,,,,,,,,,,,,,No,,,,,,
1013491,Ground Chile Piquin Powder,,,,,,,,,,,,,,,No,,,,,,
1013492,Epicure Cheese Chives And Bacon Dip Mix,,,,,,,,,,,,,,,No,,,,,,
1013493,Epicure Lemon Dilly Dip Mix,,,,,,,,,,,,,,,No,,,,,,
1013494,Bread Spices,,,,,,,,,,,,,,,No,,,,,,
1013496,Dry Ice,,,,,,,,,,,,,,,No,,,,,,
1013498,Skinless Frankfurter,,,,,,,,,,,,,,,No,,,,,,
1013499,Mackerel In Olive Oil,,,,,,,,,,,,,,,No,,,,,,
1013500,Green Pepper And Pimento Mix,,,,,,,,,,,,,,,No,,,,,,
1013501,Veal Escalopes,,,,,,,,,,,,,,,No,,,,,,
1013502,Canned French Snails,,,,,,,,,,,,,,,No,,,,,,
1013503,Snail Shells,,,,,,,,,,,,,,,No,,,,,,
1013504,Reduced-Fat Italian Sausage,,,,,,,,,,,,,,,No,,,,,,
1013509,Beef Neck Bone,,,,,,,,,,,,,,,No,,,,,,
1013510,Soy Ice Cream,,,,,,,,,,,,,,,No,,,,,,
1013511,Kamut Berries,,,,,,,,,,,,,,,No,,,,,,
1013512,Spelt Berries,,,,,,,,,,,,,,,No,,,,,,
1013513,Honeydew,,,,,,,,,,,,,,,No,,,,,,
1013514,Double-Action Baking Powder,,,,,,,,,,,,,,,No,,,,,,
1013516,Cabbage Kimchi,,,,,,,,,,,,,,,No,,,,,,
1013519,Hot Green Pepper,,,,,,,,,,,,,,,No,,,,,,
1013520,Rue,,,,,,,,,,,,,,,No,,,,,,
1013521,Dill Vinegar,,,,,,,,,,,,,,,No,,,,,,
1013525,Kraft 2% American Cheese Singles,,,,,,,,,,,,,,,No,,,,,,
1013527,Butter Brickle,,,,,,,,,,,,,,,No,,,,,,
1013531,Tarama,,,,,,,,,,,,,,,No,,,,,,
1013532,Vanilla Custard Powder,,,,,,,,,,,,,,,No,,,,,,
1013533,Cooked Short-Grain White Rice,,,,,,,,,,,,,,,No,,,,,,
1013534,Herb Tofu,,,,,,,,,,,,,,,No,,,,,,
1013535,Mandarin Orange Juice,,,,,,,,,,,,,,,No,,,,,,
1013536,Dark Chocolate Bars,,,,,,,,,,,,,,,No,,,,,,
1013537,Loganberries,100 g,,,,,,13.02 g,5.3 g,5.3 g,0.34 mg,0.31 g,0.54 g,,,No,,,,,,
1013541,Skim Milk Yogurt,,,,,,,,,,,,,,,No,,,,,,
1013545,Rubbing Alcohol,,,,,,,,,,,,,,,No,,,,,,
1013546,Frozen Tropical Punch Concentrate,,,,,,,,,,,,,,,No,,,,,,
1013547,Passion Fruit Nectar,,,,,,,,,,,,,,,No,,,,,,
1013549,Tomato Paste With Basil Garlic And Oregano,,,,,,,,,,,,,,,No,,,,,,
1013550,Soybean Flour,,,,,,,,,,,,,,,No,,,,,,
1013551,Sprouted Wheat Bread,,,,,,,,,,,,,,,No,,,,,,
1013552,Blood Sausage,100 g,,,,,,1.29 g,0.0 g,0.0 g,1.30 mg,34.50 g,2.31 g,,,No,,,,,,
1013553,Fabada Beans,,,,,,,,,,,,,,,No,,,,,,
1013554,Lipton Beef And Onion Soup Mix,,,,,,,,,,,,,,,No,,,,,,
1013555,"9 Unbaked Pie Shell, Cherry Pie Filling, Almond Extract, Eggs, Sugar, Lemon Juice, Vanilla Extract, Flaked Coconut",,,,,,,,,,,,,,,No,,,,,,
1013557,Lemon Cucumbers,,,,,,,,,,,,,,,No,,,,,,
1013558,Herring In Wine Sauce,,,,,,,,,,,,,,,No,,,,,,
1013559,Pig Liver,,,,,,,,,,,,,,,No,,,,,,
1013560,Pig Apron,,,,,,,,,,,,,,,No,,,,,,
1013561,Ditali Pasta,,,,,,,,,,,,,,,No,,,,,,
1013563,Comte Cheese,,,,,,,,,,,,,,,No,,,,,,
1013564,Self-Rising Cake Flour,,,,,,,,,,,,,,,No,,,,,,
1013565,Western Salad Dressing,,,,,,,,,,,,,,,No,,,,,,
1013567,Green Pepper Rings,,,,,,,,,,,,,,,No,,,,,,
1013569,Falafel Mix,,,,,,,,,,,,,,,No,,,,,,
1013570,Pork Shoulder Butt,,,,,,,,,,,,,,,No,,,,,,
1013571,Basil Seeds,,,,,,,,,,,,,,,No,,,,,,
1013572,Falooda Seeds,,,,,,,,,,,,,,,No,,,,,,
1013573,Pista,,,,,,,,,,,,,,,No,,,,,,
1013575,Stew Beef Chunk,,,,,,,,,,,,,,,No,,,,,,
1013577,German Sausages,,,,,,,,,,,,,,,No,,,,,,
1013578,"Fresh Lime Juice, Confectioners Sugar",,,,,,,,,,,,,,,No,,,,,,
1013579,Fun-Size Milky Way Bars,,,,,,,,,,,,,,,No,,,,,,
1013581,Part-Skim Cottage Cheese,,,,,,,,,,,,,,,No,,,,,,
1013582,Hostess Twinkie,,,,,,,,,,,,,,,No,,,,,,
1013583,Strawberry Kool-Aid,,,,,,,,,,,,,,,No,,,,,,
1013585,Boneless Shell Steak,,,,,,,,,,,,,,,No,,,,,,
1013586,Caramel Coloring,,,,,,,,,,,,,,,No,,,,,,
1013587,Strip Steak,,,,,,,,,,,,,,,No,,,,,,
1013588,9-Inch Deep Dish Pie Crusts,,,,,,,,,,,,,,,No,,,,,,
1013591,Macaroni And White Cheddar Cheese Mix,,,,,,,,,,,,,,,No,,,,,,
1013594,Cilantro Paste,,,,,,,,,,,,,,,No,,,,,,
1013595,Brown Sesame Seed,,,,,,,,,,,,,,,No,,,,,,
1013597,Frozen Pizza Crust,,,,,,,,,,,,,,,No,,,,,,
1013598,Ammonia,,,,,,,,,,,,,,,No,,,,,,
1013601,Hidden Valley Original Ranch Light Dressing,,,,,,,,,,,,,,,No,,,,,,
1013602,Raw Milk,,,,,,,,,,,,,,,No,,,,,,
1013603,Ground Pork Butt,,,,,,,,,,,,,,,No,,,,,,
1013604,Low-Calorie Italian Salad Dressing,,,,,,,,,,,,,,,No,,,,,,
1013606,Multi-Grain Flour,,,,,,,,,,,,,,,No,,,,,,
1013607,Manioc Flour,,,,,,,,,,,,,,,No,,,,,,
1013608,Greek Fassolia Gigantes,,,,,,,,,,,,,,,No,,,,,,
1013609,Ice Cream Sandwich,100 g,,,,,,37.14 g,0.0 g,0.0 g,0.60 mg,8.57 g,1.10 g,,,No,,,,,,
1013610,Boneless Butterfly Pork Loin Chops,,,,,,,,,,,,,,,No,,,,,,
1013611,Canned Diced Potatoes,,,,,,,,,,,,,,,No,,,,,,
1013612,Baby Dill Pickle,,,,,,,,,,,,,,,No,,,,,,
1013613,Pillsbury Plus Devils Food Cake Mix,,,,,,,,,,,,,,,No,,,,,,
1013617,Chestnut Meats,,,,,,,,,,,,,,,No,,,,,,
1013618,Smart Start Cereal,,,,,,,,,,,,,,,No,,,,,,
1013619,Pineapple Tidbits In Juice,,,,,,,,,,,,,,,No,,,,,,
1013620,Sugar-Free Red Jell-O,,,,,,,,,,,,,,,No,,,,,,
1013621,Smuckers Baking Healthy Oil & Shortening,,,,,,,,,,,,,,,No,,,,,,
1013622,Fat Free Tortilla,,,,,,,,,,,,,,,No,,,,,,
1013623,Fat Free Reddi-Wip Topping,,,,,,,,,,,,,,,No,,,,,,
1013624,Fat-Free Chocolate Pudding,,,,,,,,,,,,,,,No,,,,,,
1013625,Fat-Free Peach Yogurt,,,,,,,,,,,,,,,No,,,,,,
1013626,Honey Crunch Wheat Germ,,,,,,,,,,,,,,,No,,,,,,
1013628,Fat-Free Graham Cracker Crust,,,,,,,,,,,,,,,No,,,,,,
1013629,Boston Baked Pork And Beans,,,,,,,,,,,,,,,No,,,,,,
1013630,Greek Pita Breads,,,,,,,,,,,,,,,No,,,,,,
1013634,Fava Bean Pods,,,,,,,,,,,,,,,No,,,,,,
1013635,"Eggs, Confectioners Sugar, Fresh Lemon Juice",,,,,,,,,,,,,,,No,,,,,,
1013638,Vegetarian Beef Bouillon Powder,,,,,,,,,,,,,,,No,,,,,,
1013640,Diced Tomatoes With Green Pepper Celery And Onion,,,,,,,,,,,,,,,No,,,,,,
1013641,Cantonese Sauce,,,,,,,,,,,,,,,No,,,,,,
1013646,Vegan Burger,,,,,,,,,,,,,,,No,,,,,,
1013647,Havarti Cheese With Herbs,,,,,,,,,,,,,,,No,,,,,,
1013648,Turkey Slices,,,,,,,,,,,,,,,No,,,,,,
1013650,Feijoas,,,,,,,,,,,,,,,No,,,,,,
1013651,Turkey Polish Kielbasa,,,,,,,,,,,,,,,No,,,,,,
1013652,Pig,,,,,,,,,,,,,,,Yes,FA121,Pig,Animal origin,Terrestrial mammal,Offal,Alpha-gal Syndrome
1013653,Salted Pork Ears,,,,,,,,,,,,,,,No,,,,,,
1013654,Pork Tongue,,,,,,,,,,,,,,,No,,,,,,
1013655,Pork Trotter,,,,,,,,,,,,,,,No,,,,,,
1013656,Dried Ground Cayenne,,,,,,,,,,,,,,,No,,,,,,
1013657,Pickled Capers,,,,,,,,,,,,,,,No,,,,,,
1013659,Whole Meal Flour,,,,,,,,,,,,,,,No,,,,,,
1013660,Poultry,100 g,,,,,,0.00 g,0.0 g,0.0 g,1.90 mg,19.98 g,1.15 g,,,No,,,,,,
1013662,Chipits,,,,,,,,,,,,,,,No,,,,,,
1013663,Baby Red Peppers,,,,,,,,,,,,,,,No,,,,,,
1013664,Watercress Leaves,,,,,,,,,,,,,,,No,,,,,,
1013665,Dried Mediterranean Oregano,,,,,,,,,,,,,,,No,,,,,,
1013667,Pickled Pepper,,,,,,,,,,,,,,,No,,,,,,
1013668,Peppermint Tea,,,,,,,,,,,,,,,No,,,,,,
1013669,Mini Whole Wheat Pita Bread,,,,,,,,,,,,,,,No,,,,,,
1013670,Greek Vinaigrette Dressing With Feta And Oregano,,,,,,,,,,,,,,,No,,,,,,
1013671,Reduced-Fat Alfredo Sauce,,,,,,,,,,,,,,,No,,,,,,
1013672,Black Greek Olive,,,,,,,,,,,,,,,No,,,,,,
1013673,Reduced-Fat Caesar Salad Dressing,,,,,,,,,,,,,,,No,,,,,,
1013674,Reduced Fat Romano Cheese,,,,,,,,,,,,,,,No,,,,,,
1013675,Whole Grain Fettuccine,,,,,,,,,,,,,,,No,,,,,,
1013676,97% Fat-Free Cooked Ham,,,,,,,,,,,,,,,No,,,,,,
1013677,Veal Scallopini,,,,,,,,,,,,,,,No,,,,,,
1013678,Sugar Loaf,,,,,,,,,,,,,,,No,,,,,,
1013679,Fiddlehead,,,,,,,,,,,,,,,No,,,,,,
1013680,Fiddlehead Ferns,100 g,,,,,,5.54 g,0,0,0.83 mg,0.40 g,0.83 g,,,No,,,,,,
1013682,Red Onion Strip,,,,,,,,,,,,,,,No,,,,,,
1013684,Frozen Bell Peppers Onions And Celery,,,,,,,,,,,,,,,No,,,,,,
1013686,Mccormick Grill Mates Zesty Herb Marinade,,,,,,,,,,,,,,,No,,,,,,
1013688,Challah Bread Rolls,,,,,,,,,,,,,,,No,,,,,,
1013689,No-Salt-Added Kidney Beans,,,,,,,,,,,,,,,No,,,,,,
1013690,Sausage Pattie,,,,,,,,,,,,,,,No,,,,,,
1013691,Tamales,100 g,,,,,,18.28 g,3.3 g,3.3 g,1.27 mg,4.70 g,1.45 g,,,No,,,,,,
1013692,Taco Bell Home Originals Taco Dinner Kit,,,,,,,,,,,,,,,No,,,,,,
1013694,Chicken Broth With Roasted Garlic,,,,,,,,,,,,,,,No,,,,,,
1013696,Ranch Fiesta Dip Mix,,,,,,,,,,,,,,,No,,,,,,
1013697,Mccormick Taco Seasoning Mix,,,,,,,,,,,,,,,No,,,,,,
1013698,Sweet Corn Cake Mix,,,,,,,,,,,,,,,No,,,,,,
1013699,Fig Jam,,,,,,,,,,,,,,,No,,,,,,
1013701,California Dried Fig,,,,,,,,,,,,,,,No,,,,,,
1013702,Black Mission Figs,,,,,,,,,,,,,,,No,,,,,,
1013703,Indonesian Long Pepper,,,,,,,,,,,,,,,No,,,,,,
1013704,Brown Sugar Cubes,,,,,,,,,,,,,,,No,,,,,,
1013705,Lollo Rossa,,,,,,,,,,,,,,,No,,,,,,
1013706,Haldi Powder,,,,,,,,,,,,,,,No,,,,,,
1013707,Beef Extract,,,,,,,,,,,,,,,No,,,,,,
1013708,Filet Mignon Steak,,,,,,,,,,,,,,,No,,,,,,
1013709,Breaded Fish Fillet,,,,,,,,,,,,,,,No,,,,,,
1013710,Kalamansi Juice,,,,,,,,,,,,,,,No,,,,,,
1013711,Liver Spread,,,,,,,,,,,,,,,No,,,,,,
1013712,Tamarind Soup Mix,,,,,,,,,,,,,,,No,,,,,,
1013713,Banana Ketchup,,,,,,,,,,,,,,,No,,,,,,
1013714,Plaice,,,,,,,,,,,,,,,No,,,,,,
1013715,Heinz Apple Cider Vinegar,,,,,,,,,,,,,,,No,,,,,,
1013717,Stock Cubes,,,,,,,,,,,,,,,No,,,,,,
1013718,Boneless Beef Ribs,,,,,,,,,,,,,,,No,,,,,,
1013719,Mango Vodka,,,,,,,,,,,,,,,No,,,,,,
1013720,Unsweetened Apple-Raspberry Juice,,,,,,,,,,,,,,,No,,,,,,
1013721,Ring Bologna,,,,,,,,,,,,,,,No,,,,,,
1013722,Fruit Sugar,,,,,,,,,,,,,,,No,,,,,,
1013723,"Raspberry Jam, Confectioners Sugar, Lemon Juice",,,,,,,,,,,,,,,No,,,,,,
1013724,Lean Pork Shoulder,,,,,,,,,,,,,,,No,,,,,,
1013725,Powdered Turmeric,,,,,,,,,,,,,,,No,,,,,,
1013726,Chili With Beef And Beans,,,,,,,,,,,,,,,No,,,,,,
1013727,Pasta Sauce With Vegetables,,,,,,,,,,,,,,,No,,,,,,
1013728,Fireweed Juice,,,,,,,,,,,,,,,No,,,,,,
1013729,Smoked Haddock Fillets,,,,,,,,,,,,,,,No,,,,,,
1013730,Deep Fat,,,,,,,,,,,,,,,No,,,,,,
1013731,Gummy Fish,,,,,,,,,,,,,,,No,,,,,,
1013732,Green Goddess Sauce,,,,,,,,,,,,,,,No,,,,,,
1013733,Onion Tops,,,,,,,,,,,,,,,No,,,,,,
